"SPECIES","SITE","YEAR","MONTH","DAY","COUNT"
"Aglais io","UKBMS.151","2009","6","26","0"
"Aglais io","UKBMS.151","2009","7","12","0"
"Aglais io","UKBMS.151","2009","7","23","6"
"Aglais io","UKBMS.151","2009","7","30","8"
"Aglais io","UKBMS.151","2009","8","9","13"
"Aglais io","UKBMS.151","2009","8","25","1"
"Aglais io","UKBMS.151","2009","9","4","0"
"Aglais io","UKBMS.151","2009","9","12","0"
"Aglais io","UKBMS.151","2009","9","20","0"
"Aglais io","UKBMS.1511","2009","4","1","0"
"Aglais io","UKBMS.1511","2009","4","8","0"
"Aglais io","UKBMS.1511","2009","4","15","0"
"Aglais io","UKBMS.1511","2009","4","23","0"
"Aglais io","UKBMS.1511","2009","4","29","0"
"Aglais io","UKBMS.1511","2009","5","6","0"
"Aglais io","UKBMS.1511","2009","5","16","0"
"Aglais io","UKBMS.1511","2009","5","20","0"
"Aglais io","UKBMS.1511","2009","5","29","0"
"Aglais io","UKBMS.1511","2009","6","7","0"
"Aglais io","UKBMS.1511","2009","6","13","0"
"Aglais io","UKBMS.1511","2009","6","17","0"
"Aglais io","UKBMS.1511","2009","6","24","0"
"Aglais io","UKBMS.1511","2009","7","1","0"
"Aglais io","UKBMS.1511","2009","7","10","15"
"Aglais io","UKBMS.1511","2009","7","16","35"
"Aglais io","UKBMS.1511","2009","7","25","70"
"Aglais io","UKBMS.1511","2009","7","29","55"
"Aglais io","UKBMS.1511","2009","8","5","32"
"Aglais io","UKBMS.1511","2009","8","15","30"
"Aglais io","UKBMS.1511","2009","8","19","10"
"Aglais io","UKBMS.1511","2009","8","31","0"
"Aglais io","UKBMS.1511","2009","9","5","0"
"Aglais io","UKBMS.1511","2009","9","12","0"
"Aglais io","UKBMS.1511","2009","9","18","0"
"Aglais io","UKBMS.1511","2009","9","24","0"
"Aglais io","UKBMS.1524","2009","4","5","0"
"Aglais io","UKBMS.1524","2009","4","12","0"
"Aglais io","UKBMS.1524","2009","4","15","0"
"Aglais io","UKBMS.1524","2009","4","22","0"
"Aglais io","UKBMS.1524","2009","4","29","0"
"Aglais io","UKBMS.1524","2009","5","6","0"
"Aglais io","UKBMS.1524","2009","5","19","0"
"Aglais io","UKBMS.1524","2009","5","20","0"
"Aglais io","UKBMS.1524","2009","5","29","0"
"Aglais io","UKBMS.1524","2009","6","4","0"
"Aglais io","UKBMS.1524","2009","6","13","0"
"Aglais io","UKBMS.1524","2009","6","18","0"
"Aglais io","UKBMS.1524","2009","6","24","0"
"Aglais io","UKBMS.1524","2009","7","1","0"
"Aglais io","UKBMS.1524","2009","7","10","4"
"Aglais io","UKBMS.1524","2009","7","18","10"
"Aglais io","UKBMS.1524","2009","7","25","54"
"Aglais io","UKBMS.1524","2009","7","30","53"
"Aglais io","UKBMS.1524","2009","8","6","69"
"Aglais io","UKBMS.1524","2009","8","14","20"
"Aglais io","UKBMS.1524","2009","8","19","5"
"Aglais io","UKBMS.1524","2009","8","29","2"
"Aglais io","UKBMS.1524","2009","9","8","0"
"Aglais io","UKBMS.1524","2009","9","18","0"
"Aglais io","UKBMS.1524","2009","9","24","0"
"Aglais io","UKBMS.1525","2009","4","15","0"
"Aglais io","UKBMS.1525","2009","4","22","0"
"Aglais io","UKBMS.1525","2009","5","8","0"
"Aglais io","UKBMS.1525","2009","5","13","0"
"Aglais io","UKBMS.1525","2009","5","21","0"
"Aglais io","UKBMS.1525","2009","5","29","0"
"Aglais io","UKBMS.1525","2009","6","16","0"
"Aglais io","UKBMS.1525","2009","6","23","0"
"Aglais io","UKBMS.1525","2009","6","24","0"
"Aglais io","UKBMS.1525","2009","7","1","0"
"Aglais io","UKBMS.1525","2009","7","10","1"
"Aglais io","UKBMS.1525","2009","7","18","0"
"Aglais io","UKBMS.1525","2009","7","31","2"
"Aglais io","UKBMS.1525","2009","8","9","0"
"Aglais io","UKBMS.1525","2009","8","19","0"
"Aglais io","UKBMS.1525","2009","8","26","0"
"Aglais io","UKBMS.1525","2009","9","4","0"
"Aglais io","UKBMS.1525","2009","9","9","0"
"Aglais io","UKBMS.1525","2009","9","18","0"
"Aglais io","UKBMS.1525","2009","9","25","0"
"Aglais io","UKBMS.1526","2009","4","15","0"
"Aglais io","UKBMS.1526","2009","5","2","0"
"Aglais io","UKBMS.1526","2009","5","24","0"
"Aglais io","UKBMS.1526","2009","5","30","0"
"Aglais io","UKBMS.1526","2009","6","8","0"
"Aglais io","UKBMS.1526","2009","6","16","0"
"Aglais io","UKBMS.1526","2009","6","22","0"
"Aglais io","UKBMS.1526","2009","6","24","0"
"Aglais io","UKBMS.1526","2009","7","1","0"
"Aglais io","UKBMS.1526","2009","7","12","3"
"Aglais io","UKBMS.1526","2009","7","18","5"
"Aglais io","UKBMS.1526","2009","8","1","10"
"Aglais io","UKBMS.1526","2009","8","9","15"
"Aglais io","UKBMS.1526","2009","8","18","26"
"Aglais io","UKBMS.1526","2009","8","28","0"
"Aglais io","UKBMS.1526","2009","9","7","0"
"Aglais io","UKBMS.1526","2009","9","18","0"
"Aglais io","UKBMS.1526","2009","9","25","0"
"Aglais io","UKBMS.1529","2009","4","6","0"
"Aglais io","UKBMS.1529","2009","4","10","0"
"Aglais io","UKBMS.1529","2009","4","15","0"
"Aglais io","UKBMS.1529","2009","4","24","0"
"Aglais io","UKBMS.1529","2009","4","30","0"
"Aglais io","UKBMS.1529","2009","5","6","0"
"Aglais io","UKBMS.1529","2009","5","13","0"
"Aglais io","UKBMS.1529","2009","5","14","0"
"Aglais io","UKBMS.1529","2009","5","24","0"
"Aglais io","UKBMS.1529","2009","5","29","0"
"Aglais io","UKBMS.1529","2009","5","30","0"
"Aglais io","UKBMS.1529","2009","6","4","0"
"Aglais io","UKBMS.1529","2009","6","6","0"
"Aglais io","UKBMS.1529","2009","6","12","0"
"Aglais io","UKBMS.1529","2009","6","18","0"
"Aglais io","UKBMS.1529","2009","6","24","0"
"Aglais io","UKBMS.1529","2009","7","1","0"
"Aglais io","UKBMS.1529","2009","7","9","0"
"Aglais io","UKBMS.1529","2009","7","16","0"
"Aglais io","UKBMS.1529","2009","7","22","0"
"Aglais io","UKBMS.1529","2009","7","29","1"
"Aglais io","UKBMS.1529","2009","8","5","0"
"Aglais io","UKBMS.1529","2009","8","13","0"
"Aglais io","UKBMS.1529","2009","8","25","0"
"Aglais io","UKBMS.1529","2009","9","1","0"
"Aglais io","UKBMS.1529","2009","9","7","0"
"Aglais io","UKBMS.1529","2009","9","11","0"
"Aglais io","UKBMS.1529","2009","9","18","0"
"Aglais io","UKBMS.1529","2009","9","24","0"
"Aglais io","UKBMS.1536","2009","4","3","0"
"Aglais io","UKBMS.1536","2009","4","13","0"
"Aglais io","UKBMS.1536","2009","4","15","0"
"Aglais io","UKBMS.1536","2009","4","22","0"
"Aglais io","UKBMS.1536","2009","5","1","0"
"Aglais io","UKBMS.1536","2009","5","9","0"
"Aglais io","UKBMS.1536","2009","5","16","0"
"Aglais io","UKBMS.1536","2009","5","21","0"
"Aglais io","UKBMS.1536","2009","5","31","0"
"Aglais io","UKBMS.1536","2009","6","4","0"
"Aglais io","UKBMS.1536","2009","6","11","0"
"Aglais io","UKBMS.1536","2009","6","14","0"
"Aglais io","UKBMS.1536","2009","6","18","0"
"Aglais io","UKBMS.1536","2009","6","24","0"
"Aglais io","UKBMS.1536","2009","7","2","0"
"Aglais io","UKBMS.1536","2009","7","9","18"
"Aglais io","UKBMS.1536","2009","7","18","77"
"Aglais io","UKBMS.1536","2009","7","25","48"
"Aglais io","UKBMS.1536","2009","7","31","65"
"Aglais io","UKBMS.1536","2009","8","8","46"
"Aglais io","UKBMS.1536","2009","8","14","64"
"Aglais io","UKBMS.1536","2009","8","23","6"
"Aglais io","UKBMS.1536","2009","8","28","3"
"Aglais io","UKBMS.1536","2009","9","4","0"
"Aglais io","UKBMS.1536","2009","9","11","0"
"Aglais io","UKBMS.1536","2009","9","18","0"
"Aglais io","UKBMS.1536","2009","9","24","0"
"Aglais io","UKBMS.1537","2009","4","17","0"
"Aglais io","UKBMS.1537","2009","4","26","0"
"Aglais io","UKBMS.1537","2009","5","5","0"
"Aglais io","UKBMS.1537","2009","5","25","0"
"Aglais io","UKBMS.1537","2009","5","31","0"
"Aglais io","UKBMS.1537","2009","6","13","0"
"Aglais io","UKBMS.1537","2009","6","26","0"
"Aglais io","UKBMS.1537","2009","6","29","8"
"Aglais io","UKBMS.1537","2009","7","2","0"
"Aglais io","UKBMS.1537","2009","8","17","2"
"Aglais io","UKBMS.1537","2009","9","5","0"
"Aglais io","UKBMS.1537","2009","9","10","0"
"Aglais io","UKBMS.1537","2009","9","19","0"
"Aglais io","UKBMS.1537","2009","9","26","0"
"Aglais io","UKBMS.1538","2009","4","4","0"
"Aglais io","UKBMS.1538","2009","4","13","0"
"Aglais io","UKBMS.1538","2009","4","20","0"
"Aglais io","UKBMS.1538","2009","4","26","0"
"Aglais io","UKBMS.1538","2009","5","1","0"
"Aglais io","UKBMS.1538","2009","5","10","0"
"Aglais io","UKBMS.1538","2009","5","19","0"
"Aglais io","UKBMS.1538","2009","5","22","0"
"Aglais io","UKBMS.1538","2009","5","30","0"
"Aglais io","UKBMS.1538","2009","6","8","0"
"Aglais io","UKBMS.1538","2009","6","13","0"
"Aglais io","UKBMS.1538","2009","6","19","0"
"Aglais io","UKBMS.1538","2009","6","25","0"
"Aglais io","UKBMS.1538","2009","7","2","2"
"Aglais io","UKBMS.1538","2009","7","10","6"
"Aglais io","UKBMS.1538","2009","7","20","8"
"Aglais io","UKBMS.1538","2009","7","28","9"
"Aglais io","UKBMS.1538","2009","8","2","17"
"Aglais io","UKBMS.1538","2009","8","8","9"
"Aglais io","UKBMS.1538","2009","8","18","8"
"Aglais io","UKBMS.1538","2009","8","22","5"
"Aglais io","UKBMS.1538","2009","8","29","0"
"Aglais io","UKBMS.1538","2009","9","5","0"
"Aglais io","UKBMS.154","2009","4","21","0"
"Aglais io","UKBMS.154","2009","4","30","0"
"Aglais io","UKBMS.154","2009","5","10","0"
"Aglais io","UKBMS.154","2009","5","19","0"
"Aglais io","UKBMS.154","2009","5","21","0"
"Aglais io","UKBMS.154","2009","6","2","0"
"Aglais io","UKBMS.154","2009","6","4","0"
"Aglais io","UKBMS.154","2009","6","12","0"
"Aglais io","UKBMS.154","2009","6","18","0"
"Aglais io","UKBMS.154","2009","6","25","0"
"Aglais io","UKBMS.154","2009","7","3","6"
"Aglais io","UKBMS.154","2009","7","10","5"
"Aglais io","UKBMS.154","2009","7","16","11"
"Aglais io","UKBMS.154","2009","8","6","14"
"Aglais io","UKBMS.154","2009","8","13","17"
"Aglais io","UKBMS.154","2009","8","24","0"
"Aglais io","UKBMS.154","2009","8","27","0"
"Aglais io","UKBMS.154","2009","9","6","0"
"Aglais io","UKBMS.154","2009","9","10","0"
"Aglais io","UKBMS.154","2009","9","18","0"
"Aglais io","UKBMS.1540","2009","5","22","0"
"Aglais io","UKBMS.1540","2009","5","29","0"
"Aglais io","UKBMS.1540","2009","6","4","0"
"Aglais io","UKBMS.1540","2009","6","16","0"
"Aglais io","UKBMS.1540","2009","6","22","0"
"Aglais io","UKBMS.1540","2009","6","27","0"
"Aglais io","UKBMS.1540","2009","7","6","0"
"Aglais io","UKBMS.1540","2009","7","10","2"
"Aglais io","UKBMS.1540","2009","7","20","36"
"Aglais io","UKBMS.1540","2009","7","28","77"
"Aglais io","UKBMS.1540","2009","8","3","112"
"Aglais io","UKBMS.1540","2009","8","10","35"
"Aglais io","UKBMS.1540","2009","8","16","34"
"Aglais io","UKBMS.1540","2009","8","23","26"
"Aglais io","UKBMS.1540","2009","8","31","12"
"Aglais io","UKBMS.1541","2009","4","1","0"
"Aglais io","UKBMS.1541","2009","4","14","0"
"Aglais io","UKBMS.1541","2009","4","19","0"
"Aglais io","UKBMS.1541","2009","4","23","0"
"Aglais io","UKBMS.1541","2009","4","29","0"
"Aglais io","UKBMS.1541","2009","5","9","0"
"Aglais io","UKBMS.1541","2009","5","18","0"
"Aglais io","UKBMS.1541","2009","5","22","0"
"Aglais io","UKBMS.1541","2009","5","29","0"
"Aglais io","UKBMS.1541","2009","6","12","0"
"Aglais io","UKBMS.1541","2009","6","22","0"
"Aglais io","UKBMS.1541","2009","6","25","0"
"Aglais io","UKBMS.1541","2009","7","1","0"
"Aglais io","UKBMS.1541","2009","7","10","26"
"Aglais io","UKBMS.1541","2009","7","16","30"
"Aglais io","UKBMS.1541","2009","7","22","36"
"Aglais io","UKBMS.1541","2009","7","30","33"
"Aglais io","UKBMS.1541","2009","8","6","28"
"Aglais io","UKBMS.1541","2009","8","12","20"
"Aglais io","UKBMS.1541","2009","8","19","10"
"Aglais io","UKBMS.1541","2009","8","27","4"
"Aglais io","UKBMS.1541","2009","9","5","0"
"Aglais io","UKBMS.1541","2009","9","10","0"
"Aglais io","UKBMS.1541","2009","9","19","0"
"Aglais io","UKBMS.1541","2009","9","24","0"
"Aglais io","UKBMS.1544","2009","4","5","0"
"Aglais io","UKBMS.1544","2009","4","8","0"
"Aglais io","UKBMS.1544","2009","4","20","0"
"Aglais io","UKBMS.1544","2009","4","25","0"
"Aglais io","UKBMS.1544","2009","4","30","0"
"Aglais io","UKBMS.1544","2009","5","6","0"
"Aglais io","UKBMS.1544","2009","5","23","0"
"Aglais io","UKBMS.1544","2009","5","29","0"
"Aglais io","UKBMS.1544","2009","6","8","0"
"Aglais io","UKBMS.1544","2009","6","14","0"
"Aglais io","UKBMS.1544","2009","6","22","0"
"Aglais io","UKBMS.1544","2009","6","28","0"
"Aglais io","UKBMS.1544","2009","7","2","5"
"Aglais io","UKBMS.1544","2009","7","9","30"
"Aglais io","UKBMS.1544","2009","7","16","57"
"Aglais io","UKBMS.1544","2009","7","25","64"
"Aglais io","UKBMS.1544","2009","7","29","20"
"Aglais io","UKBMS.1544","2009","8","13","9"
"Aglais io","UKBMS.1544","2009","8","19","0"
"Aglais io","UKBMS.1544","2009","8","31","0"
"Aglais io","UKBMS.1544","2009","9","7","0"
"Aglais io","UKBMS.1544","2009","9","12","0"
"Aglais io","UKBMS.1544","2009","9","18","0"
"Aglais io","UKBMS.1544","2009","9","25","0"
"Aglais io","UKBMS.1545","2009","4","5","0"
"Aglais io","UKBMS.1545","2009","4","8","0"
"Aglais io","UKBMS.1545","2009","4","20","0"
"Aglais io","UKBMS.1545","2009","4","25","0"
"Aglais io","UKBMS.1545","2009","4","30","0"
"Aglais io","UKBMS.1545","2009","5","6","0"
"Aglais io","UKBMS.1545","2009","5","19","0"
"Aglais io","UKBMS.1545","2009","5","23","0"
"Aglais io","UKBMS.1545","2009","5","29","0"
"Aglais io","UKBMS.1545","2009","6","8","0"
"Aglais io","UKBMS.1545","2009","6","14","0"
"Aglais io","UKBMS.1545","2009","6","22","0"
"Aglais io","UKBMS.1545","2009","6","28","0"
"Aglais io","UKBMS.1545","2009","7","2","5"
"Aglais io","UKBMS.1545","2009","7","9","11"
"Aglais io","UKBMS.1545","2009","7","16","45"
"Aglais io","UKBMS.1545","2009","7","25","46"
"Aglais io","UKBMS.1545","2009","7","29","28"
"Aglais io","UKBMS.1545","2009","8","13","29"
"Aglais io","UKBMS.1545","2009","8","19","15"
"Aglais io","UKBMS.1545","2009","8","31","0"
"Aglais io","UKBMS.1545","2009","9","7","0"
"Aglais io","UKBMS.1545","2009","9","12","0"
"Aglais io","UKBMS.1545","2009","9","18","0"
"Aglais io","UKBMS.1545","2009","9","25","0"
"Aglais io","UKBMS.1546","2009","5","1","0"
"Aglais io","UKBMS.1546","2009","5","15","0"
"Aglais io","UKBMS.1546","2009","5","23","0"
"Aglais io","UKBMS.1546","2009","5","29","0"
"Aglais io","UKBMS.1546","2009","6","1","0"
"Aglais io","UKBMS.1546","2009","6","9","0"
"Aglais io","UKBMS.1546","2009","6","22","0"
"Aglais io","UKBMS.1546","2009","6","25","0"
"Aglais io","UKBMS.1546","2009","6","29","0"
"Aglais io","UKBMS.1546","2009","7","7","15"
"Aglais io","UKBMS.1546","2009","7","9","25"
"Aglais io","UKBMS.1546","2009","7","16","106"
"Aglais io","UKBMS.1546","2009","7","22","102"
"Aglais io","UKBMS.1546","2009","7","29","108"
"Aglais io","UKBMS.1546","2009","8","5","93"
"Aglais io","UKBMS.1546","2009","8","13","47"
"Aglais io","UKBMS.1546","2009","8","21","19"
"Aglais io","UKBMS.1546","2009","9","7","0"
"Aglais io","UKBMS.1546","2009","9","9","0"
"Aglais io","UKBMS.1546","2009","9","23","0"
"Aglais io","UKBMS.1547","2009","4","1","0"
"Aglais io","UKBMS.1547","2009","4","8","0"
"Aglais io","UKBMS.1547","2009","4","15","0"
"Aglais io","UKBMS.1547","2009","4","22","0"
"Aglais io","UKBMS.1547","2009","5","10","0"
"Aglais io","UKBMS.1547","2009","5","14","0"
"Aglais io","UKBMS.1547","2009","5","23","0"
"Aglais io","UKBMS.1547","2009","5","29","0"
"Aglais io","UKBMS.1547","2009","6","8","0"
"Aglais io","UKBMS.1547","2009","6","12","0"
"Aglais io","UKBMS.1547","2009","6","23","0"
"Aglais io","UKBMS.1547","2009","6","28","0"
"Aglais io","UKBMS.1547","2009","7","9","36"
"Aglais io","UKBMS.1547","2009","7","21","83"
"Aglais io","UKBMS.1547","2009","7","25","233"
"Aglais io","UKBMS.1547","2009","8","4","70"
"Aglais io","UKBMS.1547","2009","8","5","110"
"Aglais io","UKBMS.1547","2009","8","17","15"
"Aglais io","UKBMS.1547","2009","8","19","26"
"Aglais io","UKBMS.1547","2009","9","1","0"
"Aglais io","UKBMS.1547","2009","9","7","1"
"Aglais io","UKBMS.1547","2009","9","10","0"
"Aglais io","UKBMS.1547","2009","9","21","0"
"Aglais io","UKBMS.1547","2009","9","24","0"
"Aglais io","UKBMS.155","2009","4","3","0"
"Aglais io","UKBMS.155","2009","4","13","0"
"Aglais io","UKBMS.155","2009","4","21","0"
"Aglais io","UKBMS.155","2009","4","22","0"
"Aglais io","UKBMS.155","2009","5","5","0"
"Aglais io","UKBMS.155","2009","5","10","0"
"Aglais io","UKBMS.155","2009","5","23","0"
"Aglais io","UKBMS.155","2009","5","30","0"
"Aglais io","UKBMS.155","2009","6","3","0"
"Aglais io","UKBMS.155","2009","6","13","0"
"Aglais io","UKBMS.155","2009","6","23","0"
"Aglais io","UKBMS.155","2009","6","29","0"
"Aglais io","UKBMS.155","2009","7","2","0"
"Aglais io","UKBMS.155","2009","7","12","6"
"Aglais io","UKBMS.155","2009","7","20","16"
"Aglais io","UKBMS.155","2009","7","25","10"
"Aglais io","UKBMS.155","2009","8","2","13"
"Aglais io","UKBMS.155","2009","8","8","53"
"Aglais io","UKBMS.155","2009","8","14","50"
"Aglais io","UKBMS.155","2009","8","23","8"
"Aglais io","UKBMS.155","2009","9","1","3"
"Aglais io","UKBMS.155","2009","9","5","0"
"Aglais io","UKBMS.155","2009","9","11","0"
"Aglais io","UKBMS.155","2009","9","18","0"
"Aglais io","UKBMS.155","2009","9","24","0"
"Aglais io","UKBMS.1550","2009","4","14","0"
"Aglais io","UKBMS.1550","2009","4","18","0"
"Aglais io","UKBMS.1550","2009","4","24","0"
"Aglais io","UKBMS.1550","2009","5","1","0"
"Aglais io","UKBMS.1550","2009","5","6","0"
"Aglais io","UKBMS.1550","2009","5","24","0"
"Aglais io","UKBMS.1550","2009","5","29","0"
"Aglais io","UKBMS.1550","2009","6","7","0"
"Aglais io","UKBMS.1550","2009","6","16","0"
"Aglais io","UKBMS.1550","2009","6","22","0"
"Aglais io","UKBMS.1550","2009","6","26","0"
"Aglais io","UKBMS.1550","2009","7","1","0"
"Aglais io","UKBMS.1550","2009","7","14","5"
"Aglais io","UKBMS.1550","2009","7","18","2"
"Aglais io","UKBMS.1550","2009","7","25","7"
"Aglais io","UKBMS.1550","2009","7","31","2"
"Aglais io","UKBMS.1550","2009","8","6","0"
"Aglais io","UKBMS.1550","2009","8","16","0"
"Aglais io","UKBMS.1550","2009","8","19","0"
"Aglais io","UKBMS.1550","2009","8","29","0"
"Aglais io","UKBMS.1550","2009","9","5","0"
"Aglais io","UKBMS.1550","2009","9","12","0"
"Aglais io","UKBMS.1550","2009","9","18","0"
"Aglais io","UKBMS.1550","2009","9","25","0"
"Aglais io","UKBMS.1551","2009","4","2","0"
"Aglais io","UKBMS.1551","2009","4","15","0"
"Aglais io","UKBMS.1551","2009","4","23","0"
"Aglais io","UKBMS.1551","2009","5","1","0"
"Aglais io","UKBMS.1551","2009","5","10","0"
"Aglais io","UKBMS.1551","2009","5","26","0"
"Aglais io","UKBMS.1551","2009","5","28","0"
"Aglais io","UKBMS.1551","2009","6","4","0"
"Aglais io","UKBMS.1551","2009","6","16","0"
"Aglais io","UKBMS.1551","2009","6","23","0"
"Aglais io","UKBMS.1551","2009","6","25","0"
"Aglais io","UKBMS.1551","2009","7","2","0"
"Aglais io","UKBMS.1551","2009","7","10","2"
"Aglais io","UKBMS.1551","2009","7","18","18"
"Aglais io","UKBMS.1551","2009","7","28","4"
"Aglais io","UKBMS.1551","2009","7","31","0"
"Aglais io","UKBMS.1551","2009","8","11","6"
"Aglais io","UKBMS.1551","2009","8","14","11"
"Aglais io","UKBMS.1551","2009","8","23","0"
"Aglais io","UKBMS.1551","2009","8","27","0"
"Aglais io","UKBMS.1551","2009","9","5","0"
"Aglais io","UKBMS.1551","2009","9","11","0"
"Aglais io","UKBMS.1551","2009","9","18","0"
"Aglais io","UKBMS.1551","2009","9","25","0"
"Aglais io","UKBMS.156","2009","4","5","0"
"Aglais io","UKBMS.156","2009","4","10","0"
"Aglais io","UKBMS.156","2009","4","15","0"
"Aglais io","UKBMS.156","2009","4","28","0"
"Aglais io","UKBMS.156","2009","5","5","0"
"Aglais io","UKBMS.156","2009","5","17","0"
"Aglais io","UKBMS.156","2009","5","24","0"
"Aglais io","UKBMS.156","2009","6","1","0"
"Aglais io","UKBMS.156","2009","6","6","0"
"Aglais io","UKBMS.156","2009","6","13","0"
"Aglais io","UKBMS.156","2009","6","21","0"
"Aglais io","UKBMS.156","2009","6","24","0"
"Aglais io","UKBMS.156","2009","7","4","0"
"Aglais io","UKBMS.156","2009","7","11","8"
"Aglais io","UKBMS.156","2009","7","16","4"
"Aglais io","UKBMS.156","2009","7","26","18"
"Aglais io","UKBMS.156","2009","7","31","19"
"Aglais io","UKBMS.156","2009","8","17","13"
"Aglais io","UKBMS.156","2009","8","22","1"
"Aglais io","UKBMS.156","2009","8","30","0"
"Aglais io","UKBMS.156","2009","9","7","0"
"Aglais io","UKBMS.156","2009","9","14","0"
"Aglais io","UKBMS.156","2009","9","19","0"
"Aglais io","UKBMS.156","2009","9","26","0"
"Aglais io","UKBMS.158","2009","4","1","0"
"Aglais io","UKBMS.158","2009","4","12","0"
"Aglais io","UKBMS.158","2009","4","20","0"
"Aglais io","UKBMS.158","2009","4","24","0"
"Aglais io","UKBMS.158","2009","5","1","0"
"Aglais io","UKBMS.158","2009","5","10","0"
"Aglais io","UKBMS.158","2009","5","23","0"
"Aglais io","UKBMS.158","2009","5","31","0"
"Aglais io","UKBMS.158","2009","6","7","0"
"Aglais io","UKBMS.158","2009","6","21","0"
"Aglais io","UKBMS.158","2009","6","24","0"
"Aglais io","UKBMS.158","2009","7","2","0"
"Aglais io","UKBMS.158","2009","7","9","12"
"Aglais io","UKBMS.158","2009","7","15","12"
"Aglais io","UKBMS.158","2009","7","25","35"
"Aglais io","UKBMS.158","2009","7","30","23"
"Aglais io","UKBMS.158","2009","8","8","16"
"Aglais io","UKBMS.158","2009","8","14","21"
"Aglais io","UKBMS.158","2009","8","19","14"
"Aglais io","UKBMS.158","2009","8","31","0"
"Aglais io","UKBMS.158","2009","9","8","0"
"Aglais io","UKBMS.158","2009","9","10","0"
"Aglais io","UKBMS.158","2009","9","19","0"
"Aglais io","UKBMS.158","2009","9","26","0"
"Aglais io","UKBMS.16","2009","4","1","0"
"Aglais io","UKBMS.16","2009","4","11","0"
"Aglais io","UKBMS.16","2009","4","19","0"
